지번주소,HDBSCAN_cluster_without_noise,인구밀도,총 사업체수,반경 1km 이내 불법주정차 단속 수,토지면적,공시지가(원/면적),역과의최단거리,반경 1km 이내 주차장수,위도,경도
서울특별시 광진구 중곡동  150-139,0,34730.2,69,28,221.0,4539000.0,742,161,37.5612129,127.0866898
서울특별시 광진구 중곡동  150-140,0,34730.2,69,26,112.0,4206000.0,767,161,37.5612678,127.0868157
서울특별시 광진구 중곡동  150-141,0,34730.2,69,26,106.0,4045000.0,748,161,37.5614325,127.0867842
서울특별시 광진구 중곡동  150-142,0,34730.2,69,26,221.0,4365000.0,724,162,37.5613734,127.0866585
서울특별시 광진구 중곡동  150-143,0,34730.2,69,26,111.0,4365000.0,701,162,37.5615762,127.0866189
서울특별시 광진구 중곡동  150-144,0,34730.2,69,26,221.0,4045000.0,735,162,37.5615514,127.086761
서울특별시 광진구 중곡동  150-149,0,34730.2,69,26,221.0,4550000.0,698,161,37.5620947,127.08666
서울특별시 광진구 중곡동  150-152,0,34730.2,69,26,212.0,4732000.0,645,161,37.5620779,127.086528
서울특별시 광진구 중곡동  150-155,0,40744.1,31,26,155.0,4365000.0,704,163,37.5615272,127.086405
서울특별시 광진구 중곡동  150-156,0,40744.1,31,26,221.0,4365000.0,718,163,37.5613961,127.0864112
서울특별시 광진구 중곡동  150-165,0,37931.8,46,30,139.0,3760000.0,732,162,37.5615439,127.0859019
서울특별시 광진구 중곡동  150-169,0,43086.3,44,30,248.0,4145000.0,729,165,37.5613726,127.0855847
서울특별시 광진구 중곡동  150-17,0,49067.8,32,18,245.6,3679000.0,604,145,37.5633299,127.0880959
서울특별시 광진구 중곡동  150-175,0,43086.3,44,30,257.0,6105000.0,793,170,37.5608814,127.0853004
서울특별시 광진구 중곡동  150-176,0,43086.3,44,32,192.0,5815000.0,798,169,37.5607816,127.0854408
서울특별시 광진구 중곡동  150-179,0,40744.1,31,32,287.0,5815000.0,863,173,37.5604737,127.0860396
서울특별시 광진구 중곡동  150-18,0,49067.8,32,18,231.0,3256000.0,554,146,37.5633092,127.0879215
서울특별시 광진구 중곡동  150-181,0,40744.1,31,30,228.0,4045000.0,807,171,37.5606518,127.0861704
서울특별시 광진구 중곡동  150-182,0,40744.1,31,30,235.0,4450000.0,822,172,37.5605196,127.0861966
서울특별시 광진구 중곡동  150-183,0,40744.1,31,32,284.0,6105000.0,839,172,37.5603699,127.0862347
서울특별시 광진구 중곡동  150-184,0,40744.1,31,28,313.0,6105000.0,855,171,37.5602534,127.0864692
서울특별시 광진구 중곡동  150-185,0,40744.1,31,28,231.0,4450000.0,836,170,37.5604129,127.0864304
서울특별시 광진구 중곡동  150-187,0,40744.1,31,28,231.0,4045000.0,806,170,37.5606823,127.0863772
서울특별시 광진구 중곡동  150-190,0,40744.1,31,28,231.0,4365000.0,781,168,37.5608363,127.0865172
서울특별시 광진구 중곡동  150-192,0,40744.1,31,28,231.0,4365000.0,812,169,37.5605652,127.0865719
서울특별시 광진구 중곡동  150-193,0,40744.1,31,28,231.0,4365000.0,826,171,37.5604325,127.0865989
서울특별시 광진구 중곡동  150-195,0,40744.1,31,28,296.0,6338000.0,858,171,37.5601516,127.0866585
서울특별시 광진구 중곡동  150-198,0,43086.3,44,32,321.0,4020000.0,767,171,37.5605147,127.0849087
서울특별시 광진구 중곡동  150-199,0,43086.3,44,32,288.0,4200000.0,753,171,37.560408,127.0847945
서울특별시 광진구 중곡동  150-20,0,49067.8,32,20,213.5,4268000.0,569,146,37.5631564,127.0877805
서울특별시 광진구 중곡동  150-200,0,43086.3,44,32,212.0,4040000.0,768,172,37.5603532,127.0849453
서울특별시 광진구 중곡동  150-201,0,43086.3,44,32,212.0,4040000.0,780,171,37.5603055,127.0850752
서울특별시 광진구 중곡동  150-203,0,43086.3,44,32,288.0,5815000.0,801,172,37.560421,127.0852683
서울특별시 광진구 중곡동  150-205,0,43086.3,44,32,212.0,4200000.0,806,173,37.5602114,127.085335
서울특별시 광진구 중곡동  150-206,0,43086.3,44,32,251.0,6105000.0,838,174,37.56036030000001,127.0854061
서울특별시 광진구 중곡동  150-21,0,49067.8,32,20,231.0,4146000.0,603,146,37.5631752,127.0879481
서울특별시 광진구 중곡동  150-22,0,49067.8,32,18,231.0,3797000.0,618,145,37.5631951,127.0881202
서울특별시 광진구 중곡동  150-227,0,43086.3,44,35,99.0,4160000.0,811,172,37.56008000000001,127.0852599
서울특별시 광진구 중곡동  150-229,0,43086.3,44,32,301.0,5180000.0,750,172,37.5599212,127.0850125
서울특별시 광진구 중곡동  150-230,0,43086.3,44,32,218.0,4000000.0,792,174,37.5600891,127.0851088
서울특별시 광진구 중곡동  150-231,0,43086.3,44,32,218.0,4000000.0,780,174,37.5601364,127.0849792
서울특별시 광진구 중곡동  150-234,0,43086.3,44,32,218.0,4000000.0,767,172,37.5601841,127.0848493
서울특별시 광진구 중곡동  150-235,0,43086.3,44,32,294.0,4116000.0,732,173,37.5602385,127.0846945
서울특별시 광진구 중곡동  150-236,0,43086.3,44,32,347.0,5278000.0,715,172,37.560104,127.0845983
서울특별시 광진구 중곡동  150-237,0,47036.5,46,32,143.0,5128000.0,698,165,37.5599105,127.0843533
서울특별시 광진구 중곡동  150-238,0,47036.5,46,32,208.0,5278000.0,699,166,37.5598407,127.0844557
서울특별시 광진구 중곡동  150-239,0,47036.5,46,32,324.0,5278000.0,696,168,37.5597337,127.0846197
서울특별시 광진구 중곡동  150-24,0,43692.7,31,18,195.0,3781000.0,639,143,37.5630466,127.0884061
서울특별시 광진구 중곡동  150-242,0,47036.5,46,32,218.0,5180000.0,739,170,37.5597269,127.084764
서울특별시 광진구 중곡동  150-243,0,47036.5,46,32,218.0,5180000.0,751,169,37.5596817,127.0848884
서울특별시 광진구 중곡동  150-245,0,47036.5,46,32,218.0,4038000.0,758,170,37.55948739999999,127.0849238
서울특별시 광진구 중곡동  150-246,0,47036.5,46,32,225.0,5335000.0,788,171,37.5596369,127.0850111
서울특별시 광진구 중곡동  150-247,0,52959.1,20,32,225.0,5335000.0,787,172,37.5595807,127.0852001
서울특별시 광진구 중곡동  150-248,0,52959.1,20,32,225.0,3997000.0,759,172,37.559441,127.085117
서울특별시 광진구 중곡동  150-249,0,52959.1,20,32,225.0,3315000.0,772,172,37.5593924,127.0852518
서울특별시 광진구 중곡동  150-25,0,43692.7,31,18,301.0,3820000.0,653,144,37.562931,127.0884714
서울특별시 광진구 중곡동  150-250,0,52959.1,20,32,225.0,5180000.0,794,171,37.5595327,127.0853348
서울특별시 광진구 중곡동  150-253,0,52959.1,20,30,205.0,3799000.0,804,169,37.5593012,127.0855204
서울특별시 광진구 중곡동  150-254,0,52959.1,20,32,225.0,5180000.0,809,170,37.5594366,127.0856028
서울특별시 광진구 중곡동  150-262,0,52959.1,20,32,66.0,3997000.0,742,170,37.5593064,127.0850055
서울특별시 광진구 중곡동  150-263,0,52959.1,20,32,89.0,3997000.0,732,169,37.559217,127.0849635
서울특별시 광진구 중곡동  150-267,0,52959.1,20,35,112.0,3082000.0,766,170,37.5592738,127.085101
서울특별시 광진구 중곡동  150-27,0,43692.7,31,20,314.0,3820000.0,667,146,37.5628085,127.0885
서울특별시 광진구 중곡동  150-28,0,43692.7,31,20,317.0,3820000.0,680,144,37.5626857,127.0885265
서울특별시 광진구 중곡동  150-29,0,43692.7,31,21,258.0,3820000.0,694,145,37.5625579,127.0885251
서울특별시 광진구 중곡동  150-292,0,31668.9,60,28,112.0,4045000.0,816,162,37.5608321,127.0868992
서울특별시 광진구 중곡동  150-30,0,43692.7,31,20,237.4,3781000.0,708,142,37.5624348,127.0885427
서울특별시 광진구 중곡동  150-300,0,35575.8,8,18,330.0,2979000.0,853,135,37.5618431,127.089352
서울특별시 광진구 중곡동  150-304,0,35575.8,8,20,159.0,2729000.0,842,136,37.5617498,127.0891956
서울특별시 광진구 중곡동  150-306,0,35575.8,8,20,195.0,2729000.0,842,137,37.5619845,127.0891512
서울특별시 광진구 중곡동  150-307,0,35575.8,8,20,102.0,2700000.0,845,138,37.5620465,127.0889567
서울특별시 광진구 중곡동  150-309,0,35575.8,8,20,165.0,3043000.0,830,138,37.5618584,127.0890067
서울특별시 광진구 중곡동  150-310,0,35575.8,8,20,162.0,3011000.0,827,136,37.5617281,127.0890327
서울특별시 광진구 중곡동  150-311,0,35575.8,8,20,185.0,2979000.0,837,137,37.5616198,127.0890514
서울특별시 광진구 중곡동  150-313,0,35575.8,8,24,283.0,2974000.0,850,140,37.5614558,127.0888416
서울특별시 광진구 중곡동  150-314,0,35575.8,8,22,188.0,2830000.0,838,139,37.5615888,127.0888624
서울특별시 광진구 중곡동  150-315,0,35575.8,8,22,162.0,3138000.0,810,138,37.5617009,127.0888349
서울특별시 광진구 중곡동  150-318,0,35575.8,8,20,116.0,2729000.0,845,141,37.5620258,127.0887736
서울특별시 광진구 중곡동  150-319,0,35575.8,8,20,102.0,2700000.0,845,141,37.5620981,127.0887452
서울특별시 광진구 중곡동  150-32,0,49067.8,32,20,231.0,3797000.0,618,144,37.5630279,127.0881485
서울특별시 광진구 중곡동  150-320,0,35575.8,8,22,178.0,3773000.0,743,143,37.5621186,127.0885819
서울특별시 광진구 중곡동  150-322,0,35575.8,8,22,165.0,3808000.0,755,143,37.5620128,127.0886098
서울특별시 광진구 중곡동  150-323,0,35575.8,8,24,327.0,3928000.0,772,144,37.5618615,127.0886369
서울특별시 광진구 중곡동  150-325,0,35575.8,8,22,165.0,3928000.0,795,143,37.56168100000001,127.0886719
서울특별시 광진구 중곡동  150-326,0,35575.8,8,22,299.0,3773000.0,809,143,37.5615351,127.0886943
서울특별시 광진구 중곡동  150-33,0,49067.8,32,20,231.0,4105000.0,603,147,37.5630075,127.0879799
서울특별시 광진구 중곡동  150-330,0,44575.1,66,24,218.0,4190000.0,756,144,37.5619762,127.0883559
서울특별시 광진구 중곡동  150-331,0,44575.1,66,24,165.0,4190000.0,768,146,37.5618688,127.0883763
서울특별시 광진구 중곡동  150-332,0,44575.1,66,24,165.0,4190000.0,779,148,37.5617753,127.0883936
서울특별시 광진구 중곡동  150-333,0,35575.8,8,24,360.0,3998000.0,798,146,37.5616041,127.0884261
서울특별시 광진구 중곡동  150-335,0,35575.8,8,26,340.0,4123000.0,825,145,37.56138,127.0884715
서울특별시 광진구 중곡동  150-337,0,35575.8,8,26,321.0,4146000.0,810,145,37.56135889999999,127.0882986
서울특별시 광진구 중곡동  150-339,0,35575.8,8,24,159.0,3731000.0,753,147,37.5615367,127.0882643
서울특별시 광진구 중곡동  150-340,0,35575.8,8,24,159.0,3695000.0,742,148,37.5616326,127.0882448
서울특별시 광진구 중곡동  150-341,0,44575.1,66,24,159.0,3731000.0,728,148,37.5617569,127.0882205
서울특별시 광진구 중곡동  150-345,0,35575.8,8,24,165.0,4105000.0,742,148,37.561612,127.0880798
서울특별시 광진구 중곡동  150-346,0,35575.8,8,24,162.0,4105000.0,753,148,37.561518,127.0881008
서울특별시 광진구 중곡동  150-349,0,34730.2,69,26,116.0,4045000.0,757,162,37.5613508,127.0867998
서울특별시 광진구 중곡동  150-36,0,49067.8,32,20,231.0,4146000.0,636,148,37.5628713,127.088008
서울특별시 광진구 중곡동  150-37,0,49067.8,32,20,229.0,3797000.0,652,145,37.5628932,127.088177
서울특별시 광진구 중곡동  150-370,0,35575.8,8,26,112.0,4065000.0,764,147,37.5614113,127.0881087
서울특별시 광진구 중곡동  150-376,0,43086.3,44,30,139.0,3388000.0,740,166,37.5612007,127.0855728
서울특별시 광진구 중곡동  150-377,0,43086.3,44,30,172.0,3388000.0,764,167,37.5611748,127.0856912
서울특별시 광진구 중곡동  150-378,0,43086.3,44,33,139.0,3422000.0,778,166,37.5610619,127.0856277
서울특별시 광진구 중곡동  150-379,0,43086.3,44,30,139.0,3422000.0,752,167,37.5611003,127.0855171
서울특별시 광진구 중곡동  150-38,0,49067.8,32,20,231.0,3797000.0,651,148,37.5627207,127.0882133
서울특별시 광진구 중곡동  150-382,0,43086.3,44,30,202.0,4187000.0,768,168,37.5610002,127.0853677
서울특별시 광진구 중곡동  150-383,0,43086.3,44,30,324.0,3080000.0,796,168,37.5609183,127.0855237
서울특별시 광진구 중곡동  150-39,0,49067.8,32,22,231.0,4105000.0,636,150,37.56269899999999,127.0880431
서울특별시 광진구 중곡동  150-411,0,44575.1,66,24,157.0,3256000.0,716,147,37.5618638,127.0882149
서울특별시 광진구 중곡동  150-42,0,49067.8,32,24,231.0,3797000.0,672,150,37.562567,127.0880689
서울특별시 광진구 중곡동  150-44,0,44575.1,66,23,231.0,4365000.0,688,147,37.56242,127.0882749
서울특별시 광진구 중곡동  150-45,0,44575.1,66,22,231.0,4105000.0,673,150,37.5623976,127.0881028
서울특별시 광진구 중곡동  150-48,0,44575.1,66,25,231.0,4295000.0,706,146,37.5622639,127.0881297
서울특별시 광진구 중곡동  150-49,0,44575.1,66,23,231.0,4365000.0,722,144,37.562286,127.0883019
서울특별시 광진구 중곡동  150-51,0,44575.1,66,24,231.0,4295000.0,705,146,37.5620755,127.088162
서울특별시 광진구 중곡동  150-52,0,44575.1,66,24,231.0,4482000.0,693,152,37.5620533,127.0879932
서울특별시 광진구 중곡동  150-53,0,44575.1,66,24,231.0,4105000.0,708,151,37.5619187,127.0880191
서울특별시 광진구 중곡동  150-54,0,44575.1,66,24,165.0,3256000.0,706,146,37.56195659999999,127.0881772
서울특별시 광진구 중곡동  150-56,0,44575.1,66,24,222.0,4105000.0,727,148,37.5617487,127.0880514
서울특별시 광진구 중곡동  150-61,0,30243.9,91,24,231.0,4146000.0,640,151,37.5628021,127.087462
서울특별시 광진구 중곡동  150-62,0,30243.9,91,24,231.0,4268000.0,626,149,37.5628226,127.0876261
서울특별시 광진구 중곡동  150-63,0,49067.8,32,24,231.0,4268000.0,625,151,37.5626513,127.0876587
서울특별시 광진구 중곡동  150-65,0,49067.8,32,24,231.0,5735000.0,572,154,37.5626083,127.087319
서울특별시 광진구 중곡동  150-68,0,49067.8,32,24,229.0,4268000.0,637,153,37.562519,127.0876843
서울특별시 광진구 중곡동  150-75,0,44575.1,66,24,228.0,4482000.0,695,156,37.5620236,127.0877807
서울특별시 광진구 중곡동  150-88,0,35575.8,8,26,198.0,4268000.0,776,147,37.5613071,127.08814
서울특별시 광진구 중곡동  150-99,0,47098.7,17,28,231.0,4105000.0,814,153,37.5610948,127.0877901
서울특별시 광진구 중곡동  152-5,0,34730.2,69,26,159.0,4300000.0,624,160,37.5622652,127.0864893
서울특별시 광진구 중곡동  159-1,0,48156.7,23,34,104.1,4945000.0,389,148,37.5591568,127.0821016
서울특별시 광진구 중곡동  159-13,0,48156.7,23,34,238.3,4892000.0,354,147,37.5589377,127.0820032
서울특별시 광진구 중곡동  159-14,0,48156.7,23,34,256.2,3745000.0,364,145,37.5588207,127.0821132
서울특별시 광진구 중곡동  159-16,0,48156.7,23,36,242.8,3603000.0,390,147,37.5585441,127.0821558
서울특별시 광진구 중곡동  159-17,0,48156.7,23,42,134.9,4822000.0,405,147,37.5585551,127.0823107
서울특별시 광진구 중곡동  159-2,0,48156.7,23,34,76.7,4755000.0,399,149,37.5591338,127.0822248
서울특별시 광진구 중곡동  159-20,0,48156.7,23,36,222.1,4822000.0,375,147,37.5584232,127.082205
서울특별시 광진구 중곡동  159-21,0,48156.7,23,36,79.3,3603000.0,395,148,37.5584487,127.0820747
서울특별시 광진구 중곡동  159-24,0,43541.1,26,42,143.5,4822000.0,371,147,37.5582656,127.0821541
서울특별시 광진구 중곡동  159-25,0,43541.1,26,36,126.9,3709000.0,377,147,37.5582243,127.0820568
서울특별시 광진구 중곡동  159-29,0,43541.1,26,36,165.3,4755000.0,245,139,37.5580411,127.0815044
서울특별시 광진구 중곡동  159-30,0,43541.1,26,42,165.6,3583000.0,282,141,37.5582032,127.0817727
서울특별시 광진구 중곡동  159-31,0,43541.1,26,36,172.9,3276000.0,389,144,37.5583317,127.0818388
서울특별시 광진구 중곡동  159-32,0,43541.1,26,42,136.5,3567000.0,391,146,37.5584325,127.0819121
서울특별시 광진구 중곡동  159-34,0,43541.1,26,34,125.3,4755000.0,326,143,37.5587087,127.0818605
서울특별시 광진구 중곡동  159-36,0,43541.1,26,34,133.2,3567000.0,379,145,37.5586529,127.081967
서울특별시 광진구 중곡동  159-37,0,43541.1,26,36,137.2,3567000.0,394,146,37.558531,127.0819472
서울특별시 광진구 중곡동  159-39,0,43541.1,26,36,163.3,4755000.0,305,144,37.5585296,127.0817845
서울특별시 광진구 중곡동  159-40,0,43541.1,26,36,163.3,4755000.0,294,144,37.5584432,127.0817375
서울특별시 광진구 중곡동  159-42,0,43541.1,26,36,192.1,4755000.0,274,142,37.5582628,127.0816383
서울특별시 광진구 중곡동  159-44,0,43541.1,26,36,184.5,4755000.0,258,139,37.5581387,127.0815668
서울특별시 광진구 중곡동  159-48,0,43541.1,26,36,170.9,5270000.0,233,138,37.5579376,127.0814506
서울특별시 광진구 중곡동  159-49,0,43541.1,26,36,139.2,3276000.0,277,139,37.5579997,127.0816474
서울특별시 광진구 중곡동  159-5,0,48156.7,23,34,212.6,3603000.0,395,149,37.5589173,127.0823129
서울특별시 광진구 중곡동  159-51,0,43541.1,26,36,202.3,5454000.0,271,142,37.557793,127.08187
서울특별시 광진구 중곡동  159-52,0,43541.1,26,36,180.8,5245000.0,264,142,37.557835,127.0817479
서울특별시 광진구 중곡동  159-54,0,43541.1,26,42,205.0,5245000.0,264,139,37.5578931,127.0815892
서울특별시 광진구 중곡동  159-56,0,43541.1,26,36,166.0,4674000.0,322,144,37.5580185,127.081989
서울특별시 광진구 중곡동  159-57,0,43541.1,26,36,176.9,4674000.0,310,143,37.5579143,127.0819315
서울특별시 광진구 중곡동  159-6,0,48156.7,23,40,99.2,4822000.0,415,147,37.5587745,127.0824287
서울특별시 광진구 중곡동  159-8,0,48156.7,23,36,165.3,3603000.0,386,150,37.55898579999999,127.0822393
서울특별시 광진구 중곡동  159-9,0,48156.7,23,34,152.7,3603000.0,377,148,37.5590574,127.0821829
서울특별시 광진구 중곡동  160-10,0,48156.7,23,32,173.9,4760000.0,268,144,37.5588486,127.0813237
서울특별시 광진구 중곡동  160-11,0,48156.7,23,32,168.6,4760000.0,237,141,37.5585962,127.0811777
서울특별시 광진구 중곡동  160-14,0,48156.7,23,36,130.8,5428000.0,181,137,37.5581256,127.0809328
서울특별시 광진구 중곡동  160-15,0,48156.7,23,32,163.6,3583000.0,276,144,37.558797,127.0814084
서울특별시 광진구 중곡동  160-16,0,48156.7,23,32,167.6,3583000.0,276,142,37.5586919,127.0813481
서울특별시 광진구 중곡동  160-17,0,48156.7,23,32,162.3,4760000.0,251,144,37.5587068,127.0812426
서울특별시 광진구 중곡동  160-18,0,48156.7,23,34,136.2,4802000.0,338,142,37.5587066,127.0816356
서울특별시 광진구 중곡동  160-19,0,48156.7,23,34,136.9,4802000.0,306,142,37.5586131,127.0815845
서울특별시 광진구 중곡동  160-2,0,48156.7,23,32,107.8,4755000.0,352,145,37.5592888,127.0817291
서울특별시 광진구 중곡동  160-20,0,48156.7,23,34,103.5,3583000.0,330,145,37.5592041,127.0816846
서울특별시 광진구 중곡동  160-22,0,48156.7,23,34,126.3,4760000.0,304,144,37.5591441,127.0814804
서울특별시 광진구 중곡동  160-23,0,48156.7,23,40,112.4,3583000.0,330,144,37.559109,127.0816012
서울특별시 광진구 중곡동  160-24,0,48156.7,23,32,125.3,3583000.0,300,143,37.5590069,127.0815449
서울특별시 광진구 중곡동  160-25,0,48156.7,23,38,131.2,4760000.0,294,144,37.5590574,127.0814328
서울특별시 광진구 중곡동  160-28,0,48156.7,23,38,100.8,3583000.0,300,143,37.5589055,127.081486
서울특별시 광진구 중곡동  160-29,0,48156.7,23,34,136.2,4802000.0,337,143,37.558825,127.0816999
서울특별시 광진구 중곡동  160-3,0,48156.7,23,32,381.5,4992000.0,367,146,37.5591943,127.0818578
서울특별시 광진구 중곡동  160-31,0,48156.7,23,34,180.2,3620000.0,276,142,37.558622,127.0814818
서울특별시 광진구 중곡동  160-32,0,48156.7,23,34,125.6,3620000.0,349,144,37.5587516,127.0815242
서울특별시 광진구 중곡동  160-33,0,48156.7,23,32,125.6,3620000.0,348,143,37.5588591,127.0815823
서울특별시 광진구 중곡동  160-34,0,48156.7,23,36,360.0,4760000.0,220,142,37.55843460000001,127.0811521
서울특별시 광진구 중곡동  160-35,0,48156.7,23,32,109.4,3620000.0,372,143,37.5589708,127.0816295
서울특별시 광진구 중곡동  160-37,0,48156.7,23,36,360.0,4760000.0,204,139,37.5583004,127.0810782
서울특별시 광진구 중곡동  160-38,0,48156.7,23,36,360.0,4802000.0,257,140,37.5582213,127.081307
서울특별시 광진구 중곡동  160-39,0,48156.7,23,36,360.0,4802000.0,273,141,37.5583557,127.081381
서울특별시 광진구 중곡동  160-40,0,48156.7,23,36,360.0,4802000.0,290,142,37.5584908,127.0814556
서울특별시 광진구 중곡동  160-8,0,48156.7,23,34,144.8,4802000.0,364,144,37.55891769999999,127.0817402
서울특별시 광진구 중곡동  160-9,0,48156.7,23,34,154.7,4760000.0,320,145,37.5592489,127.0815541
서울특별시 광진구 중곡동  170-51,0,47571.6,33,16,532.0,3185000.0,260,84,37.5676455,127.0830333
서울특별시 광진구 중곡동  187-31,0,40490.9,25,15,91.6,4401000.0,591,72,37.5680289,127.0793724
서울특별시 광진구 중곡동  190-13,0,40490.9,25,14,92.9,4401000.0,577,77,37.5671853,127.0789089
서울특별시 광진구 중곡동  190-21,0,49878.8,20,16,49.6,3073000.0,608,76,37.5671945,127.0785285
서울특별시 광진구 중곡동  190-25,0,49878.8,20,16,82.0,4121000.0,577,77,37.5670781,127.0788475
서울특별시 광진구 중곡동  191-115,0,49878.8,20,18,111.4,3812000.0,541,86,37.5663163,127.0795222
서울특별시 광진구 중곡동  191-116,0,49878.8,20,20,92.2,3771000.0,554,88,37.5662413,127.079468
서울특별시 광진구 중곡동  191-117,0,49878.8,20,20,109.4,3775000.0,576,86,37.56627539999999,127.0793623
서울특별시 광진구 중곡동  191-118,0,49878.8,20,20,140.8,3922000.0,586,87,37.5661899,127.0793324
서울특별시 광진구 중곡동  191-121,0,49878.8,20,18,108.1,3812000.0,511,83,37.5665628,127.0796639
서울특별시 광진구 중곡동  191-123,0,49878.8,20,18,113.4,3812000.0,577,85,37.5663219,127.0792044
서울특별시 광진구 중곡동  191-126,0,49878.8,20,20,113.4,3812000.0,603,86,37.5660718,127.0790567
서울특별시 광진구 중곡동  191-127,0,49878.8,20,22,97.9,3771000.0,603,88,37.5659945,127.0790027
서울특별시 광진구 중곡동  191-129,0,49878.8,20,16,105.8,3963000.0,528,83,37.5667395,127.0794469
서울특별시 광진구 중곡동  191-130,0,49878.8,20,18,108.1,3812000.0,521,84,37.5664805,127.0796173
서울특별시 광진구 중곡동  191-131,0,49878.8,20,18,109.4,3812000.0,531,84,37.5663988,127.0795703
서울특별시 광진구 중곡동  191-132,0,49878.8,20,18,111.4,3775000.0,566,84,37.5663579,127.0794104
서울특별시 광진구 중곡동  191-133,0,49878.8,20,18,110.7,3775000.0,556,84,37.5664402,127.0794597
서울특별시 광진구 중곡동  191-134,0,49878.8,20,18,105.8,3775000.0,546,84,37.566521,127.0795065
서울특별시 광진구 중곡동  191-135,0,49878.8,20,18,106.4,3775000.0,536,83,37.5666024,127.079553
서울특별시 광진구 중곡동  191-136,0,49878.8,20,16,106.4,3926000.0,513,83,37.56668459999999,127.0795999
서울특별시 광진구 중곡동  191-138,0,49878.8,20,18,110.7,3812000.0,536,83,37.5666576,127.0793999
서울특별시 광진구 중곡동  191-139,0,49878.8,20,18,111.4,3812000.0,546,84,37.5665741,127.0793515
서울특별시 광진구 중곡동  191-140,0,49878.8,20,18,110.7,3812000.0,557,84,37.5664903,127.0793028
서울특별시 광진구 중곡동  191-141,0,49878.8,20,18,111.4,3812000.0,567,84,37.5664061,127.0792535
서울특별시 광진구 중곡동  191-52,0,49878.8,20,20,100.8,3812000.0,539,82,37.5669048,127.0793927
서울특별시 광진구 중곡동  191-55,0,49878.8,20,16,109.8,3812000.0,549,80,37.5669412,127.0792903
서울특별시 광진구 중곡동  191-78,0,49878.8,20,18,107.1,3963000.0,502,83,37.5666452,127.0797109
서울특별시 광진구 중곡동  191-92,0,49878.8,20,16,126.9,3963000.0,500,83,37.5667581,127.0798028
서울특별시 광진구 중곡동  191-93,0,49878.8,20,16,126.9,3963000.0,510,83,37.5667957,127.0796968
서울특별시 광진구 중곡동  191-94,0,49878.8,20,16,126.9,3963000.0,520,82,37.566833,127.079591
서울특별시 광진구 중곡동  191-95,0,49878.8,20,16,128.3,3812000.0,530,82,37.5668719,127.0794863
서울특별시 광진구 중곡동  220-82,0,47610.5,36,24,381.1,3411000.0,282,103,37.5655524,127.0822587
서울특별시 광진구 중곡동  231-10,0,27548.3,97,26,90.6,3150000.0,649,106,37.5642863,127.079781
서울특별시 광진구 중곡동  231-12,0,27548.3,97,26,90.9,3150000.0,639,104,37.5643734,127.0798292
서울특별시 광진구 중곡동  231-13,0,27548.3,97,26,91.2,3150000.0,628,103,37.5644655,127.0798797
서울특별시 광진구 중곡동  231-14,0,27548.3,97,26,92.2,3150000.0,617,103,37.5645528,127.0799272
서울특별시 광진구 중곡동  231-15,0,27548.3,97,26,94.5,3150000.0,606,102,37.564645,127.0799765
서울특별시 광진구 중곡동  231-16,0,27548.3,97,26,94.2,3150000.0,595,102,37.5647333,127.0800253
서울특별시 광진구 중곡동  231-17,0,27548.3,97,29,94.5,3150000.0,584,101,37.5648246,127.0800766
서울특별시 광진구 중곡동  231-18,0,27548.3,97,26,106.8,3150000.0,573,99,37.5649166,127.0801263
서울특별시 광진구 중곡동  231-47,0,27548.3,97,26,92.5,3150000.0,661,106,37.5641927,127.0797298
서울특별시 광진구 중곡동  232-12,0,39496.4,67,26,86.9,4211000.0,624,102,37.5645812,127.0796419
서울특별시 광진구 중곡동  232-13,0,39496.4,67,26,84.6,4211000.0,634,103,37.56449680000001,127.0795954
서울특별시 광진구 중곡동  232-14,0,39496.4,67,26,81.0,3326000.0,634,101,37.5645256,127.0795121
서울특별시 광진구 중곡동  232-15,0,39496.4,67,26,79.3,3326000.0,624,100,37.5646096,127.0795583
서울특별시 광진구 중곡동  232-16,0,39496.4,67,26,80.0,3326000.0,614,100,37.5646938,127.0796047
서울특별시 광진구 중곡동  232-17,0,39496.4,67,26,77.0,3326000.0,604,99,37.5647773,127.0796506
서울특별시 광진구 중곡동  232-19,0,39496.4,67,26,87.9,3326000.0,648,103,37.5644141,127.0794508
서울특별시 광진구 중곡동  232-2,0,39496.4,67,26,120.3,4603000.0,551,97,37.5651958,127.0799456
서울특별시 광진구 중곡동  232-20,0,39496.4,67,29,92.2,4211000.0,648,103,37.5643852,127.0795335
서울특별시 광진구 중곡동  232-24,0,39496.4,67,26,120.0,4745000.0,714,104,37.56418,127.0792026
서울특별시 광진구 중곡동  232-25,0,39496.4,67,26,84.6,3181000.0,714,104,37.5642706,127.0792528
서울특별시 광진구 중곡동  232-26,0,39496.4,67,29,80.3,3326000.0,649,101,37.5644333,127.0793494
서울특별시 광진구 중곡동  232-27,0,39496.4,67,26,77.0,3360000.0,640,101,37.5645144,127.0793749
서울특별시 광진구 중곡동  232-28,0,39496.4,67,26,78.7,3360000.0,630,100,37.56460149999999,127.0794228
서울특별시 광진구 중곡동  232-29,0,39496.4,67,26,81.0,3360000.0,619,98,37.5646898,127.0794713
서울특별시 광진구 중곡동  232-30,0,39496.4,67,26,80.3,3360000.0,608,97,37.5647778,127.079519
서울특별시 광진구 중곡동  232-31,0,39496.4,67,26,80.3,3360000.0,598,97,37.5648652,127.0795682
