지번주소,UMAP1,UMAP2,OPTICS_cluster_without_noise
서울특별시 광진구 군자동  103,2.3370175,5.5141196,799
서울특별시 광진구 군자동  11,5.1911674,12.995141,873
서울특별시 광진구 군자동  110-1,4.498894,5.467131,810
서울특별시 광진구 군자동  110-11,4.531378,5.46821,810
서울특별시 광진구 군자동  110-6,4.6196394,5.4442883,813
서울특별시 광진구 군자동  110-7,4.5247216,5.467621,810
서울특별시 광진구 군자동  110-8,4.4378867,5.5052,809
서울특별시 광진구 군자동  115-1,3.6627095,13.65129,888
서울특별시 광진구 군자동  115-12,1.7037667,7.978063,773
서울특별시 광진구 군자동  115-16,1.6898429,7.9620132,773
서울특별시 광진구 군자동  115-20,1.6909735,7.928066,773
서울특별시 광진구 군자동  115-21,1.6983373,7.9383173,773
서울특별시 광진구 군자동  116-1,1.7656286,7.879151,773
서울특별시 광진구 군자동  116-18,1.7003621,8.005019,773
서울특별시 광진구 군자동  116-2,1.7249527,7.8840265,773
서울특별시 광진구 군자동  116-3,1.7234545,7.960184,773
서울특별시 광진구 군자동  116-4,1.6965628,7.972727,773
서울특별시 광진구 군자동  116-5,1.6967018,7.971824,773
서울특별시 광진구 군자동  116-6,1.6764516,7.9667244,773
서울특별시 광진구 군자동  116-7,1.6535354,7.9312625,773
서울특별시 광진구 군자동  116-9,1.6586182,7.9319797,773
서울특별시 광진구 군자동  117-14,4.043956,13.927069,884
서울특별시 광진구 군자동  117-16,4.0600214,13.956827,884
서울특별시 광진구 군자동  117-17,4.0685773,13.961043,884
서울특별시 광진구 군자동  117-18,4.1012197,14.016154,884
서울특별시 광진구 군자동  117-20,4.078125,13.933677,884
서울특별시 광진구 군자동  117-21,4.1015396,14.00433,884
서울특별시 광진구 군자동  117-22,4.0554233,13.960445,884
서울특별시 광진구 군자동  117-23,4.0533757,13.9575,884
서울특별시 광진구 군자동  117-24,4.0203557,14.0262165,884
서울특별시 광진구 군자동  117-26,4.0170283,14.1072,884
서울특별시 광진구 군자동  117-27,4.0729446,14.168854,883
서울특별시 광진구 군자동  117-36,4.069793,14.315982,882
서울특별시 광진구 군자동  117-37,4.0609612,14.341915,882
서울특별시 광진구 군자동  117-42,4.045042,13.968012,884
서울특별시 광진구 군자동  117-45,4.055885,13.954129,884
서울특별시 광진구 군자동  117-46,4.016288,14.046181,884
서울특별시 광진구 군자동  117-47,1.6997392,7.892745,773
서울특별시 광진구 군자동  117-51,1.42741,7.5968704,775
서울특별시 광진구 군자동  117-55,1.6898637,7.911716,773
서울특별시 광진구 군자동  117-56,4.0559306,13.904114,884
서울특별시 광진구 군자동  117-58,4.0402026,13.984132,884
서울특별시 광진구 군자동  123-1,1.4000285,9.045606,758
서울특별시 광진구 군자동  123-2,1.4161924,9.057769,758
서울특별시 광진구 군자동  124-2,1.5623078,9.146245,755
서울특별시 광진구 군자동  124-4,1.6212478,9.180537,754
서울특별시 광진구 군자동  124-5,1.6235701,9.19911,754
서울특별시 광진구 군자동  124-8,1.6318719,9.189681,754
서울특별시 광진구 군자동  125-100,1.3310022,8.273096,783
서울특별시 광진구 군자동  125-101,1.3012354,8.277493,783
서울특별시 광진구 군자동  125-102,1.4084227,8.996115,759
서울특별시 광진구 군자동  125-103,1.3943974,9.00843,759
서울특별시 광진구 군자동  125-105,1.246507,8.260335,782
서울특별시 광진구 군자동  125-107,1.234371,8.267619,782
서울특별시 광진구 군자동  125-108,1.2960738,8.2690525,783
서울특별시 광진구 군자동  125-109,1.4193834,9.01559,759
서울특별시 광진구 군자동  125-110,1.4079185,9.020517,759
서울특별시 광진구 군자동  125-112,1.2437209,8.2659,782
서울특별시 광진구 군자동  125-113,1.536465,9.108766,756
서울특별시 광진구 군자동  125-114,1.5339994,9.113497,756
서울특별시 광진구 군자동  125-119,1.2477322,8.258513,782
서울특별시 광진구 군자동  125-120,1.2536213,8.273237,782
서울특별시 광진구 군자동  125-121,1.557572,9.150816,755
서울특별시 광진구 군자동  125-122,1.4225605,9.054062,758
서울특별시 광진구 군자동  125-17,1.4230645,9.023178,759
서울특별시 광진구 군자동  125-188,1.361506,7.492906,777
서울특별시 광진구 군자동  125-189,1.3763907,7.5175447,777
서울특별시 광진구 군자동  125-190,1.4038769,7.5531344,776
서울특별시 광진구 군자동  125-191,1.4083453,7.5691915,776
서울특별시 광진구 군자동  125-192,1.5307745,7.7621336,774
서울특별시 광진구 군자동  125-193,1.5393817,7.77337,774
서울특별시 광진구 군자동  125-194,1.5488741,7.7844887,774
서울특별시 광진구 군자동  125-196,1.2293831,7.5321274,778
서울특별시 광진구 군자동  125-197,1.2175989,7.5466213,778
서울특별시 광진구 군자동  125-20,1.4447,8.993997,760
서울특별시 광진구 군자동  125-202,1.2122922,7.620203,779
서울특별시 광진구 군자동  125-203,1.2098019,7.6056533,779
서울특별시 광진구 군자동  125-205,1.2079706,7.619019,779
서울특별시 광진구 군자동  125-206,1.2225437,7.598851,779
서울특별시 광진구 군자동  125-207,1.271129,8.24042,782
서울특별시 광진구 군자동  125-21,1.239338,8.24381,782
서울특별시 광진구 군자동  125-212,1.3502012,7.47175,777
서울특별시 광진구 군자동  125-213,1.3662913,7.513247,777
서울특별시 광진구 군자동  125-214,1.3803345,7.533339,777
서울특별시 광진구 군자동  125-216,1.458148,7.6370296,775
서울특별시 광진구 군자동  125-217,1.5307488,7.7617774,774
서울특별시 광진구 군자동  125-218,1.5079739,7.7272124,774
서울특별시 광진구 군자동  125-219,1.4594481,7.6487155,775
서울특별시 광진구 군자동  125-220,1.3696226,7.5101447,777
서울특별시 광진구 군자동  125-221,1.3440766,7.48067,777
서울특별시 광진구 군자동  125-222,1.3548188,7.4979153,777
서울특별시 광진구 군자동  125-223,1.3468204,7.502394,777
서울특별시 광진구 군자동  125-225,1.2481042,7.5124803,778
서울특별시 광진구 군자동  125-229,1.4198612,7.5871677,776
서울특별시 광진구 군자동  125-23,1.2610909,8.253612,782
서울특별시 광진구 군자동  125-230,1.4446789,7.6154613,775
서울특별시 광진구 군자동  125-231,1.4116534,7.590748,776
서울특별시 광진구 군자동  125-232,1.3992778,7.5668006,776
서울특별시 광진구 군자동  125-235,1.2317832,7.516913,778
서울특별시 광진구 군자동  125-236,1.2150093,7.6083922,779
서울특별시 광진구 군자동  125-237,1.2179106,7.5698757,778
서울특별시 광진구 군자동  125-238,1.5253375,7.7702193,774
서울특별시 광진구 군자동  125-239,1.5048825,7.735386,774
서울특별시 광진구 군자동  125-240,1.4969486,7.710721,774
서울특별시 광진구 군자동  125-241,1.4571186,7.6277475,775
서울특별시 광진구 군자동  125-242,1.3468709,7.514719,777
서울특별시 광진구 군자동  125-244,1.2452092,8.234525,782
서울특별시 광진구 군자동  125-249,1.2627709,8.253151,782
서울특별시 광진구 군자동  125-250,1.2998705,8.269648,783
서울특별시 광진구 군자동  125-252,1.3128694,8.286936,783
서울특별시 광진구 군자동  125-254,1.2333047,7.5178275,778
서울특별시 광진구 군자동  125-42,1.559749,9.135822,755
서울특별시 광진구 군자동  125-45,1.5348673,9.1235895,756
서울특별시 광진구 군자동  125-46,1.5288898,9.117414,756
서울특별시 광진구 군자동  125-47,1.5531347,9.142532,755
서울특별시 광진구 군자동  125-56,1.5561167,9.132334,755
서울특별시 광진구 군자동  125-57,1.6346947,9.173931,754
서울특별시 광진구 군자동  125-63,1.6225342,9.174929,754
서울특별시 광진구 군자동  125-66,1.6022893,9.169875,754
서울특별시 광진구 군자동  125-78,1.443697,9.006232,760
서울특별시 광진구 군자동  125-80,1.3966967,9.011912,759
서울특별시 광진구 군자동  125-81,1.396151,9.015622,759
서울특별시 광진구 군자동  125-84,1.4119779,9.049212,758
서울특별시 광진구 군자동  125-86,1.4046301,9.040471,758
서울특별시 광진구 군자동  125-87,1.5351801,9.101135,756
서울특별시 광진구 군자동  125-88,1.5466306,9.110776,756
서울특별시 광진구 군자동  125-93,1.2125952,8.249992,782
서울특별시 광진구 군자동  125-95,1.6310405,9.189724,754
서울특별시 광진구 군자동  125-97,1.6432312,9.188978,754
서울특별시 광진구 군자동  125-98,1.2315074,8.26022,782
서울특별시 광진구 군자동  127-1,1.2989303,7.143213,781
서울특별시 광진구 군자동  127-18,1.2970414,7.1257763,781
서울특별시 광진구 군자동  127-20,1.30453,7.181191,780
서울특별시 광진구 군자동  130-11,1.3115083,7.1168036,781
서울특별시 광진구 군자동  130-12,1.2967286,7.2121687,780
서울특별시 광진구 군자동  130-13,1.287415,7.2187576,780
서울특별시 광진구 군자동  130-14,1.2763699,7.2188168,780
서울특별시 광진구 군자동  130-15,1.284722,7.2294664,780
서울특별시 광진구 군자동  130-16,1.2806697,7.284821,780
서울특별시 광진구 군자동  130-17,1.2924471,7.298522,780
서울특별시 광진구 군자동  130-23,1.4507632,7.64668,775
서울특별시 광진구 군자동  130-28,1.5401055,7.7753496,774
서울특별시 광진구 군자동  130-29,1.586063,7.8241434,774
서울특별시 광진구 군자동  130-31,1.5616485,7.8021364,774
서울특별시 광진구 군자동  130-32,1.6810845,7.9831505,773
서울특별시 광진구 군자동  130-33,1.6981981,7.9765105,773
서울특별시 광진구 군자동  130-34,1.6892406,7.983174,773
서울특별시 광진구 군자동  130-39,1.381277,7.518784,777
서울특별시 광진구 군자동  130-42,1.4502244,7.6231685,775
서울특별시 광진구 군자동  130-44,1.5392747,7.7579603,774
서울특별시 광진구 군자동  130-47,1.4508368,8.9855385,760
서울특별시 광진구 군자동  130-48,1.4631938,8.96575,760
서울특별시 광진구 군자동  130-52,3.8123484,5.9728208,816
서울특별시 광진구 군자동  130-54,1.4510951,8.992341,760
서울특별시 광진구 군자동  130-55,1.4585053,8.991141,760
서울특별시 광진구 군자동  130-8,1.3027111,7.1083884,781
서울특별시 광진구 군자동  130-98,1.281488,7.268927,780
서울특별시 광진구 군자동  130-99,1.2920096,7.3027954,780
서울특별시 광진구 군자동  134-18,4.1313725,14.353164,881
서울특별시 광진구 군자동  134-19,4.100197,14.337278,882
서울특별시 광진구 군자동  134-20,4.077328,14.339178,882
서울특별시 광진구 군자동  134-21,4.0701203,14.2986765,882
서울특별시 광진구 군자동  134-24,4.084806,14.326041,882
서울특별시 광진구 군자동  134-25,4.086976,14.370949,882
서울특별시 광진구 군자동  134-26,4.1087003,14.325214,882
서울특별시 광진구 군자동  134-27,4.1329956,14.354089,881
서울특별시 광진구 군자동  134-28,4.1531453,14.342083,881
서울특별시 광진구 군자동  134-30,1.5829109,6.5378437,784
서울특별시 광진구 군자동  134-53,1.3119842,7.102369,781
서울특별시 광진구 군자동  134-55,4.088615,14.324303,882
서울특별시 광진구 군자동  14,8.477818,7.526005,526
서울특별시 광진구 군자동  142-1,4.381103,14.175375,879
서울특별시 광진구 군자동  142-17,4.137813,14.246802,883
서울특별시 광진구 군자동  142-18,4.1648974,14.218232,883
서울특별시 광진구 군자동  142-19,4.107249,14.205297,883
서울특별시 광진구 군자동  142-29,4.30396,14.183049,879
서울특별시 광진구 군자동  142-3,4.2317657,14.196844,880
서울특별시 광진구 군자동  142-30,4.22804,14.247808,880
서울특별시 광진구 군자동  142-31,4.120945,14.238961,883
서울특별시 광진구 군자동  142-33,4.117606,14.226918,883
서울특별시 광진구 군자동  142-34,4.1405683,14.218374,883
서울특별시 광진구 군자동  142-7,4.1621747,14.34354,881
서울특별시 광진구 군자동  142-8,4.165222,14.337181,881
서울특별시 광진구 군자동  142-9,4.3283844,13.898714,885
서울특별시 광진구 군자동  143-13,4.306027,13.886127,885
서울특별시 광진구 군자동  143-2,4.337418,13.90743,885
서울특별시 광진구 군자동  143-3,4.3582215,13.899322,885
서울특별시 광진구 군자동  144-1,4.300783,13.868832,885
서울특별시 광진구 군자동  144-10,4.0557775,13.911539,884
서울특별시 광진구 군자동  144-13,4.1126847,14.177179,883
서울특별시 광진구 군자동  144-16,4.043149,13.845706,884
서울특별시 광진구 군자동  144-17,4.243398,13.896438,885
서울특별시 광진구 군자동  144-18,4.1338944,13.898058,884
서울특별시 광진구 군자동  144-7,4.093507,13.962323,884
서울특별시 광진구 군자동  145-1,3.90125,13.771807,886
서울특별시 광진구 군자동  145-10,3.7896214,13.73058,886
서울특별시 광진구 군자동  145-11,3.7913277,13.732811,886
서울특별시 광진구 군자동  145-14,3.6884177,13.689762,887
서울특별시 광진구 군자동  145-15,3.6872413,13.687548,887
서울특별시 광진구 군자동  145-16,3.6587532,13.672183,888
서울특별시 광진구 군자동  145-17,3.663112,13.669759,888
서울특별시 광진구 군자동  145-18,3.6537838,13.660529,888
서울특별시 광진구 군자동  145-19,3.6586246,13.662989,888
서울특별시 광진구 군자동  145-20,7.5895243,8.402253,545
서울특별시 광진구 군자동  145-22,3.8422272,13.761107,886
서울특별시 광진구 군자동  145-23,3.7902026,13.731197,886
서울특별시 광진구 군자동  145-24,3.7132068,13.6967745,887
서울특별시 광진구 군자동  145-25,3.6642866,13.66943,888
서울특별시 광진구 군자동  145-26,3.6522284,13.658841,888
서울특별시 광진구 군자동  145-30,7.577647,8.396506,545
서울특별시 광진구 군자동  145-31,7.5927377,8.391969,545
서울특별시 광진구 군자동  145-32,7.5840797,8.386406,545
서울특별시 광진구 군자동  145-33,7.6140075,8.394316,545
서울특별시 광진구 군자동  145-35,3.8543825,13.766719,886
서울특별시 광진구 군자동  145-36,3.8605204,13.757816,886
서울특별시 광진구 군자동  145-37,3.8938036,13.77098,886
서울특별시 광진구 군자동  145-38,3.849438,13.758921,886
서울특별시 광진구 군자동  145-39,3.8086593,13.733466,886
서울특별시 광진구 군자동  145-4,3.898472,13.767865,886
서울특별시 광진구 군자동  145-41,3.6931856,13.696135,887
서울특별시 광진구 군자동  145-42,3.6749058,13.674872,888
서울특별시 광진구 군자동  145-43,3.6575181,13.665306,888
서울특별시 광진구 군자동  145-44,3.6797273,13.683146,887
서울특별시 광진구 군자동  145-45,7.5524206,8.39639,545
서울특별시 광진구 군자동  145-46,3.653347,13.663706,888
서울특별시 광진구 군자동  145-47,7.585824,8.396842,545
서울특별시 광진구 군자동  145-48,7.5958776,8.394344,545
서울특별시 광진구 군자동  145-49,7.6316524,8.416007,544
서울특별시 광진구 군자동  145-50,7.612672,8.420008,544
서울특별시 광진구 군자동  145-6,7.5932865,8.399444,545
서울특별시 광진구 군자동  145-7,3.6992257,13.687803,887
서울특별시 광진구 군자동  146-1,7.6373453,8.4172945,544
서울특별시 광진구 군자동  146-10,7.716698,8.457925,543
서울특별시 광진구 군자동  146-3,7.6295056,8.396448,544
서울특별시 광진구 군자동  146-6,7.6498747,8.417672,544
서울특별시 광진구 군자동  149-12,4.6272807,5.443415,813
서울특별시 광진구 군자동  149-3,7.778227,8.600437,546
서울특별시 광진구 군자동  149-6,7.8161755,8.617836,546
서울특별시 광진구 군자동  149-8,7.9715953,9.243401,663
서울특별시 광진구 군자동  149-9,8.045232,9.198093,663
서울특별시 광진구 군자동  15,8.522383,7.4890122,526
서울특별시 광진구 군자동  150-10,7.787151,8.587296,546
서울특별시 광진구 군자동  150-11,7.7892737,8.60621,546
서울특별시 광진구 군자동  150-12,7.7958126,8.603067,546
서울특별시 광진구 군자동  150-13,8.331912,8.347247,532
서울특별시 광진구 군자동  150-14,7.8009195,8.613457,546
서울특별시 광진구 군자동  150-18,7.749778,8.521731,546
서울특별시 광진구 군자동  150-19,7.7562594,8.552628,546
서울특별시 광진구 군자동  150-20,7.761334,8.550249,546
서울특별시 광진구 군자동  150-21,7.7675753,8.568393,546
서울특별시 광진구 군자동  150-22,7.8338513,8.662394,546
서울특별시 광진구 군자동  150-5,7.755368,8.430151,543
서울특별시 광진구 군자동  150-7,7.7523994,8.445902,543
서울특별시 광진구 군자동  150-8,7.780389,8.459512,543
서울특별시 광진구 군자동  150-9,7.811341,8.566692,546
서울특별시 광진구 군자동  151-10,8.138189,8.271712,535
서울특별시 광진구 군자동  151-13,4.6898885,12.527874,898
서울특별시 광진구 군자동  151-14,4.685156,12.547761,898
서울특별시 광진구 군자동  151-5,7.7482567,8.400956,543
서울특별시 광진구 군자동  151-6,4.731195,12.489446,898
서울특별시 광진구 군자동  151-9,7.7443085,8.44207,543
서울특별시 광진구 군자동  152-1,4.5714297,12.708212,896
서울특별시 광진구 군자동  152-10,4.5698233,12.728524,896
서울특별시 광진구 군자동  152-11,4.5898776,12.6784935,896
서울특별시 광진구 군자동  152-12,4.59015,12.687117,896
서울특별시 광진구 군자동  152-14,4.624762,12.621461,897
서울특별시 광진구 군자동  152-15,4.6383686,12.60798,897
서울특별시 광진구 군자동  152-16,4.6784935,12.544912,898
서울특별시 광진구 군자동  152-17,4.7223644,12.508037,898
서울특별시 광진구 군자동  152-18,4.6955404,12.527418,898
서울특별시 광진구 군자동  152-19,4.697369,12.523127,898
서울특별시 광진구 군자동  152-2,4.1697726,12.998224,890
서울특별시 광진구 군자동  152-4,4.611952,12.64051,897
서울특별시 광진구 군자동  152-5,4.618975,12.602656,897
서울특별시 광진구 군자동  152-7,4.1525917,13.007657,890
서울특별시 광진구 군자동  152-9,8.04744,8.158417,536
서울특별시 광진구 군자동  153-1,8.136387,8.272133,535
서울특별시 광진구 군자동  153-19,8.115249,8.276936,535
서울특별시 광진구 군자동  153-3,4.5983424,12.647317,897
서울특별시 광진구 군자동  153-6,4.595081,12.627229,897
서울특별시 광진구 군자동  153-7,4.558281,12.780681,895
서울특별시 광진구 군자동  153-9,4.566958,12.703895,896
서울특별시 광진구 군자동  154-14,4.1890907,12.981898,890
서울특별시 광진구 군자동  154-17,4.147147,13.051806,889
서울특별시 광진구 군자동  154-18,4.163676,13.065284,889
서울특별시 광진구 군자동  157,4.355188,13.228537,891
서울특별시 광진구 군자동  157-11,4.399735,13.187723,891
서울특별시 광진구 군자동  157-13,4.5046988,13.0306835,893
서울특별시 광진구 군자동  157-14,4.5251575,13.042201,893
서울특별시 광진구 군자동  157-15,4.515031,13.006336,893
서울특별시 광진구 군자동  157-16,4.539057,12.983308,893
서울특별시 광진구 군자동  157-17,4.5592213,12.811425,895
서울특별시 광진구 군자동  157-18,4.5581355,12.788983,895
서울특별시 광진구 군자동  157-2,4.4880533,13.101661,892
서울특별시 광진구 군자동  157-3,4.5572944,12.86009,894
서울특별시 광진구 군자동  157-6,4.553651,12.899275,894
서울특별시 광진구 군자동  157-9,4.32472,13.239362,891
서울특별시 광진구 군자동  158-1,4.469235,13.92376,878
서울특별시 광진구 군자동  158-2,4.364394,13.25162,891
서울특별시 광진구 군자동  158-4,4.3799314,13.226532,891
서울특별시 광진구 군자동  158-6,4.3679876,13.252677,891
서울특별시 광진구 군자동  158-8,4.3691707,13.260217,891
서울특별시 광진구 군자동  158-9,4.401512,14.0384445,878
서울특별시 광진구 군자동  159-10,4.4815784,13.140809,892
서울특별시 광진구 군자동  159-11,4.5291033,13.012723,893
서울특별시 광진구 군자동  159-13,4.5407495,13.010452,893
서울특별시 광진구 군자동  159-14,4.5471473,12.959034,893
서울특별시 광진구 군자동  159-2,4.3705044,13.23433,891
서울특별시 광진구 군자동  159-4,4.356976,13.237514,891
서울특별시 광진구 군자동  159-7,4.537914,13.031846,893
서울특별시 광진구 군자동  159-8,4.363167,13.235923,891
서울특별시 광진구 군자동  159-9,4.449929,13.162527,892
서울특별시 광진구 군자동  16,8.524324,7.481291,526
서울특별시 광진구 군자동  160-2,4.4514136,13.209002,892
서울특별시 광진구 군자동  160-3,4.4554977,13.1566105,892
서울특별시 광진구 군자동  160-5,4.516203,13.130661,892
서울특별시 광진구 군자동  160-9,4.5956044,12.940447,894
서울특별시 광진구 군자동  161-1,4.5539865,13.784908,877
서울특별시 광진구 군자동  161-2,4.6125827,13.712289,877
서울특별시 광진구 군자동  162-1,4.679975,13.625611,876
서울특별시 광진구 군자동  163,4.5364437,13.857022,877
서울특별시 광진구 군자동  163-1,4.5802565,13.782054,877
서울특별시 광진구 군자동  163-2,4.6149116,13.728365,877
서울특별시 광진구 군자동  164-1,4.603388,13.749754,877
서울특별시 광진구 군자동  164-4,4.7138724,13.569379,876
서울특별시 광진구 군자동  165,4.699936,13.568897,876
서울특별시 광진구 군자동  167-1,4.9189835,13.288035,875
서울특별시 광진구 군자동  168,5.021475,13.155844,874
서울특별시 광진구 군자동  170,5.0524735,13.133961,874
서울특별시 광진구 군자동  171-1,5.1512704,13.039122,873
서울특별시 광진구 군자동  171-3,5.11616,13.100782,874
서울특별시 광진구 군자동  172-1,5.213965,12.974193,873
서울특별시 광진구 군자동  172-6,5.1780376,13.021554,873
서울특별시 광진구 군자동  172-7,4.930154,13.18301,875
서울특별시 광진구 군자동  173,5.263621,12.920402,872
서울특별시 광진구 군자동  173-1,5.2299023,12.950445,872
서울특별시 광진구 군자동  174-22,5.26534,12.917892,872
서울특별시 광진구 군자동  174-25,5.2115145,12.983382,873
서울특별시 광진구 군자동  174-34,4.8848248,13.251761,875
서울특별시 광진구 군자동  174-36,5.04566,13.185684,874
서울특별시 광진구 군자동  174-41,7.1652517,10.742818,642
서울특별시 광진구 군자동  175,4.919589,13.229293,875
서울특별시 광진구 군자동  175-2,4.8787494,13.297827,875
서울특별시 광진구 군자동  175-3,5.1128297,13.134079,874
서울특별시 광진구 군자동  175-4,5.0884614,13.142161,874
서울특별시 광진구 군자동  176-2,4.9121633,13.282632,875
서울특별시 광진구 군자동  177,4.6837664,13.620738,876
서울특별시 광진구 군자동  177-1,4.6969695,13.596837,876
서울특별시 광진구 군자동  177-2,4.672138,13.639284,876
서울특별시 광진구 군자동  177-5,4.9318223,13.343207,875
서울특별시 광진구 군자동  178,4.6071763,13.738218,877
서울특별시 광진구 군자동  178-1,4.610681,13.7423,877
서울특별시 광진구 군자동  178-2,4.689116,13.585322,876
서울특별시 광진구 군자동  178-8,4.5968523,13.763483,877
서울특별시 광진구 군자동  178-9,4.596878,13.763514,877
서울특별시 광진구 군자동  179,4.516562,13.888114,878
서울특별시 광진구 군자동  179-1,4.482762,13.943218,878
서울특별시 광진구 군자동  180-1,4.453554,13.978402,878
서울특별시 광진구 군자동  181,4.478208,13.950479,878
서울특별시 광진구 군자동  182-1,4.454583,13.985822,878
서울특별시 광진구 군자동  182-2,4.4497457,13.995096,878
서울특별시 광진구 군자동  184,1.5968158,6.5091753,784
서울특별시 광진구 군자동  184-10,1.6067836,6.5122633,784
서울특별시 광진구 군자동  184-11,1.614888,6.5107536,784
서울특별시 광진구 군자동  184-13,4.1662006,14.348699,881
서울특별시 광진구 군자동  184-14,4.1815352,14.337384,881
서울특별시 광진구 군자동  184-15,4.230578,14.289282,880
서울특별시 광진구 군자동  184-16,4.2396545,14.2999115,880
서울특별시 광진구 군자동  184-17,4.269245,14.24545,879
서울특별시 광진구 군자동  184-18,4.244498,14.273496,880
서울특별시 광진구 군자동  184-19,4.163116,14.350993,881
서울특별시 광진구 군자동  184-20,4.1764126,14.338907,881
서울특별시 광진구 군자동  184-5,4.476,13.951743,878
서울특별시 광진구 군자동  184-6,4.4490995,13.961839,878
서울특별시 광진구 군자동  184-7,1.5968459,6.5062876,784
서울특별시 광진구 군자동  184-8,1.5998895,6.5288663,784
서울특별시 광진구 군자동  184-9,1.6057388,6.5291076,784
서울특별시 광진구 군자동  195-18,4.319832,14.225137,879
서울특별시 광진구 군자동  195-20,4.3308864,14.1796055,879
서울특별시 광진구 군자동  195-21,1.657717,6.2059293,785
서울특별시 광진구 군자동  195-23,4.3404756,14.171048,879
서울특별시 광진구 군자동  195-26,4.3357925,14.168695,879
서울특별시 광진구 군자동  195-8,4.328456,14.1746,879
서울특별시 광진구 군자동  195-9,4.3269053,14.192964,879
서울특별시 광진구 군자동  196-12,4.5097084,13.734381,877
서울특별시 광진구 군자동  196-13,4.703199,13.57053,876
서울특별시 광진구 군자동  2-1,4.9489865,4.3752575,838
서울특별시 광진구 군자동  2-10,8.98638,6.1636105,513
서울특별시 광진구 군자동  2-11,8.960427,6.1666126,513
서울특별시 광진구 군자동  2-14,9.000683,6.1572723,513
서울특별시 광진구 군자동  2-15,8.963321,6.1450515,513
서울특별시 광진구 군자동  2-16,8.949342,6.1846614,513
서울특별시 광진구 군자동  2-17,8.987173,6.1698046,513
서울특별시 광진구 군자동  2-18,8.973782,6.180579,513
서울특별시 광진구 군자동  2-2,4.749007,4.3107767,831
서울특별시 광진구 군자동  2-20,8.905333,6.247616,513
서울특별시 광진구 군자동  2-21,10.3835945,5.5360174,507
서울특별시 광진구 군자동  2-22,10.388652,5.5335555,507
서울특별시 광진구 군자동  2-28,8.803595,8.587314,539
서울특별시 광진구 군자동  2-29,8.700751,8.5208845,537
서울특별시 광진구 군자동  2-3,4.7236385,4.300024,831
서울특별시 광진구 군자동  2-30,8.7777195,8.571705,538
서울특별시 광진구 군자동  2-33,8.807595,8.598645,539
서울특별시 광진구 군자동  2-4,4.732269,4.30801,831
서울특별시 광진구 군자동  2-44,8.960746,6.172447,513
서울특별시 광진구 군자동  2-45,8.991033,6.1448584,513
서울특별시 광진구 군자동  2-46,8.981721,6.167663,513
서울특별시 광진구 군자동  2-47,8.955675,6.2051716,513
서울특별시 광진구 군자동  2-5,4.707872,4.2978206,831
서울특별시 광진구 군자동  2-50,4.699186,4.296333,831
서울특별시 광진구 군자동  2-51,4.691771,4.299636,831
서울특별시 광진구 군자동  2-55,8.945963,6.231343,513
서울특별시 광진구 군자동  2-6,4.7163196,4.298657,831
서울특별시 광진구 군자동  2-7,4.722855,4.301175,831
서울특별시 광진구 군자동  2-9,10.385169,5.482263,507
서울특별시 광진구 군자동  200-1,9.745451,3.0772684,482
서울특별시 광진구 군자동  200-2,9.7703,3.088629,482
서울특별시 광진구 군자동  200-20,5.215219,4.4893594,839
서울특별시 광진구 군자동  200-21,5.207863,4.490684,839
서울특별시 광진구 군자동  200-22,5.217745,4.49242,839
서울특별시 광진구 군자동  200-23,5.2251444,4.488267,839
서울특별시 광진구 군자동  200-24,5.2239013,4.4913926,839
서울특별시 광진구 군자동  200-25,5.2650757,4.482019,839
서울특별시 광진구 군자동  200-26,5.282129,4.4775457,839
서울특별시 광진구 군자동  200-27,5.247664,4.4847865,839
서울특별시 광진구 군자동  200-28,5.24515,4.4873977,839
서울특별시 광진구 군자동  200-29,5.215991,4.487919,839
서울특별시 광진구 군자동  200-3,5.2645745,4.4888134,839
서울특별시 광진구 군자동  200-30,5.196422,4.4869146,839
서울특별시 광진구 군자동  200-31,5.2001314,4.4877033,839
서울특별시 광진구 군자동  200-4,5.2299213,4.487875,839
서울특별시 광진구 군자동  211,3.6335952,4.064012,824
서울특별시 광진구 군자동  213,3.6442106,4.0666766,824
서울특별시 광진구 군자동  215,3.6788607,4.0769496,824
서울특별시 광진구 군자동  217,3.660809,4.0732174,824
서울특별시 광진구 군자동  218,3.6493735,4.0627384,824
서울특별시 광진구 군자동  228,4.068873,5.549977,806
서울특별시 광진구 군자동  229,3.826866,5.779628,811
서울특별시 광진구 군자동  23,8.547856,7.495662,526
서울특별시 광진구 군자동  230,3.8106647,5.700362,811
서울특별시 광진구 군자동  231,3.829539,5.8271565,811
서울특별시 광진구 군자동  232,4.032931,5.8324757,815
서울특별시 광진구 군자동  233,3.759006,5.715071,811
서울특별시 광진구 군자동  235,4.0513406,5.575142,806
서울특별시 광진구 군자동  236,4.0452423,5.54529,806
서울특별시 광진구 군자동  238,3.8469622,5.6936874,811
서울특별시 광진구 군자동  239,3.812647,5.689391,811
서울특별시 광진구 군자동  240,3.8353164,5.680638,811
서울특별시 광진구 군자동  241,3.897602,5.650576,811
서울특별시 광진구 군자동  242,4.0201907,5.552417,806
서울특별시 광진구 군자동  243,4.0677934,5.618468,806
서울특별시 광진구 군자동  244,4.064662,5.61601,806
서울특별시 광진구 군자동  246,4.095128,5.8460717,815
서울특별시 광진구 군자동  247,4.0760384,5.503506,806
서울특별시 광진구 군자동  25,8.623044,7.360927,525
