지번주소,UMAP1,UMAP2,OPTICS_cluster_all,OPTICS_cluster_without_noise
서울특별시 광진구 광장동  396-11,3.0931873,18.905819,20,31
서울특별시 광진구 광장동  396-13,3.095299,18.902775,20,31
서울특별시 광진구 광장동  396-17,3.088777,18.918228,20,31
서울특별시 광진구 광장동  396-18,3.0865464,18.925428,20,31
서울특별시 광진구 광장동  396-4,3.1395833,18.860199,20,31
서울특별시 광진구 광장동  396-6,3.096375,18.900766,20,31
서울특별시 광진구 광장동  396-7,3.0957036,18.904253,20,31
서울특별시 광진구 광장동  396-8,3.0888677,18.91655,20,31
서울특별시 광진구 광장동  396-9,3.0875757,18.90822,20,31
서울특별시 광진구 광장동  401-17,-3.7240083,9.251171,-1,691
서울특별시 광진구 광장동  401-24,17.080027,13.678527,1494,2070
서울특별시 광진구 광장동  413-11,-3.7288902,9.241547,1617,2184
서울특별시 광진구 광장동  413-12,-3.726148,9.244931,1616,2183
서울특별시 광진구 광장동  413-13,-3.7258694,9.244718,1616,2183
서울특별시 광진구 광장동  413-14,-3.7224004,9.248266,1615,2182
서울특별시 광진구 광장동  413-15,-3.7244444,9.245547,1616,2183
서울특별시 광진구 광장동  413-16,-3.7199874,9.249735,1615,2182
서울특별시 광진구 광장동  413-18,-3.7177577,9.250045,-1,691
서울특별시 광진구 광장동  413-19,-3.7174735,9.250159,-1,691
서울특별시 광진구 광장동  413-20,-3.721181,9.248632,1615,2182
서울특별시 광진구 광장동  413-29,-3.723776,9.247053,1616,2183
서울특별시 광진구 광장동  413-9,-3.7208617,9.248276,1615,2182
서울특별시 광진구 광장동  414-1,-3.7298625,9.239423,1617,2184
서울특별시 광진구 광장동  425-2,-3.7153375,9.252068,-1,691
서울특별시 광진구 광장동  445-3,17.464844,13.156108,-1,559
서울특별시 광진구 광장동  445-5,17.513206,13.124447,-1,559
서울특별시 광진구 광장동  453-1,-3.2967823,6.243844,1469,2039
서울특별시 광진구 광장동  453-8,-3.7295938,9.241519,1617,2184
서울특별시 광진구 광장동  457-1,-3.7273433,9.243425,1616,2183
서울특별시 광진구 광장동  457-17,-3.7285283,9.240014,1617,2184
서울특별시 광진구 광장동  457-24,-3.730055,9.240082,1617,2184
서울특별시 광진구 광장동  457-25,-3.728874,9.240864,1617,2184
서울특별시 광진구 광장동  457-3,-3.7280056,9.242111,1617,2184
서울특별시 광진구 광장동  458-1,-3.7190895,9.248178,1615,2182
서울특별시 광진구 광장동  463-3,-3.3608031,6.120113,1469,2039
서울특별시 광진구 광장동  470-3,4.6654296,14.355317,576,1156
서울특별시 광진구 광장동  471-1,4.72261,14.324369,576,1156
서울특별시 광진구 광장동  471-6,4.738344,14.197628,575,1155
서울특별시 광진구 광장동  472-1,4.654758,14.356074,576,1156
서울특별시 광진구 광장동  484,13.326682,18.565989,1310,1880
서울특별시 광진구 광장동  5-117,16.748892,13.114923,1490,2066
서울특별시 광진구 광장동  512-5,4.71023,14.252915,575,1155
서울특별시 광진구 광장동  515-3,4.77796,14.209292,575,1155
서울특별시 광진구 광장동  520,-3.7237465,9.245,1616,2183
서울특별시 광진구 광장동  530-13,4.528076,13.82197,577,1157
서울특별시 광진구 광장동  530-24,4.565358,13.831562,577,1157
서울특별시 광진구 광장동  530-25,4.512974,13.813356,577,1157
서울특별시 광진구 광장동  530-39,4.512435,13.807707,577,1157
서울특별시 광진구 광장동  530-43,4.55036,13.815975,577,1157
서울특별시 광진구 광장동  530-61,4.526501,13.817215,577,1157
서울특별시 광진구 광장동  530-7,5.72787,14.202327,94,105
서울특별시 광진구 광장동  551,-1.1829014,16.546179,-1,697
서울특별시 광진구 광장동  554,-3.7233505,9.245927,1616,2183
서울특별시 광진구 광장동  554-11,-3.7312489,9.238425,1617,2184
서울특별시 광진구 광장동  554-15,-3.7228875,9.245939,1616,2183
서울특별시 광진구 광장동  554-7,13.296273,18.584137,1310,1880
서울특별시 광진구 광장동  561,-3.7355132,9.224423,1618,2185
서울특별시 광진구 광장동  561-12,-3.7318883,9.237462,-1,691
서울특별시 광진구 광장동  565,-3.3386912,6.1336427,1469,2039
서울특별시 광진구 광장동  566,-3.7655122,5.7352614,-1,664
서울특별시 광진구 광장동  567,1.6684239,12.025639,1358,1928
서울특별시 광진구 광장동  569,-3.367595,6.1097507,1469,2039
서울특별시 광진구 광장동  570,-3.347322,6.1332474,1469,2039
서울특별시 광진구 광장동  576,-3.4432304,6.0449696,1469,2039
서울특별시 광진구 광장동  577,-4.180189,12.215277,1612,2179
서울특별시 광진구 광장동  578,11.809377,11.140512,171,751
서울특별시 광진구 광장동  579,-3.5978909,9.303207,-1,691
서울특별시 광진구 광장동  580,18.224373,13.362826,-1,560
서울특별시 광진구 광장동  582,-3.342109,6.112621,1469,2039
서울특별시 광진구 구의동  129-2,7.348978,14.486363,-1,135
서울특별시 광진구 구의동  130-1,19.953552,9.722409,-1,654
서울특별시 광진구 구의동  132-1,6.8652387,14.627177,112,679
서울특별시 광진구 구의동  143-1,1.4504813,-2.847891,819,1393
서울특별시 광진구 구의동  143-11,1.5335996,-2.9155514,819,1393
서울특별시 광진구 구의동  143-2,1.3146046,-2.7423599,816,1390
서울특별시 광진구 구의동  143-3,1.3108819,-2.7164283,816,1390
서울특별시 광진구 구의동  143-4,1.282706,-2.7354,816,1390
서울특별시 광진구 구의동  143-5,1.3655783,-2.783909,816,1390
서울특별시 광진구 구의동  143-6,1.2493718,-2.7466445,816,1390
서울특별시 광진구 구의동  143-7,1.5028474,-2.9135904,819,1393
서울특별시 광진구 구의동  143-8,1.4521073,-2.8754337,819,1393
서울특별시 광진구 구의동  143-9,1.5216949,-2.9151046,819,1393
서울특별시 광진구 구의동  16-1,-1.8469121,4.4546056,-1,601
서울특별시 광진구 구의동  16-10,-1.9022835,4.467864,1449,2019
서울특별시 광진구 구의동  16-13,-1.7786742,4.452612,1448,2018
서울특별시 광진구 구의동  16-16,0.9150984,-2.7317631,810,1384
서울특별시 광진구 구의동  16-18,1.205676,-2.778574,816,1390
서울특별시 광진구 구의동  16-19,1.0009859,-2.7612665,-1,388
서울특별시 광진구 구의동  16-26,1.5953615,-2.9878366,819,1393
서울특별시 광진구 구의동  16-29,-1.7448779,4.464225,1448,2018
서울특별시 광진구 구의동  16-3,-1.2572266,4.649396,1446,2016
서울특별시 광진구 구의동  16-30,-1.7429274,4.4591026,1448,2018
서울특별시 광진구 구의동  16-31,-2.4711711,3.6369278,1454,2024
서울특별시 광진구 구의동  16-33,-1.6737089,4.490874,-1,600
서울특별시 광진구 구의동  16-34,-2.481321,3.6454058,1454,2024
서울특별시 광진구 구의동  16-4,1.1749002,-2.8041878,816,1390
서울특별시 광진구 구의동  16-6,1.2328855,-2.7813592,816,1390
서울특별시 광진구 구의동  16-7,1.086786,-2.785885,-1,388
서울특별시 광진구 구의동  16-8,0.6270755,-2.6163304,806,1380
서울특별시 광진구 구의동  16-9,0.6166253,-2.641073,806,1380
서울특별시 광진구 구의동  164-2,-3.7338784,9.235431,-1,691
서울특별시 광진구 구의동  164-5,-3.741415,9.228806,1618,2185
서울특별시 광진구 구의동  17-1,-1.8020712,4.4503736,1448,2018
서울특별시 광진구 구의동  17-2,-1.8564453,4.466283,-1,601
서울특별시 광진구 구의동  17-3,-2.507917,3.5835602,1454,2024
서울특별시 광진구 구의동  19-1,2.0110831,-3.139316,-1,396
서울특별시 광진구 구의동  19-2,2.0571454,-3.1670303,820,1394
서울특별시 광진구 구의동  19-3,2.0267785,-3.1800938,820,1394
서울특별시 광진구 구의동  19-7,1.9905773,-3.184415,820,1394
서울특별시 광진구 구의동  198-1,3.2441792,12.512106,1245,1815
서울특별시 광진구 구의동  198-3,3.2516236,12.518283,1245,1815
서울특별시 광진구 구의동  198-4,3.2472556,12.51448,1245,1815
서울특별시 광진구 구의동  198-5,13.351688,18.543549,1310,1880
서울특별시 광진구 구의동  199-1,3.212921,12.482074,1245,1815
서울특별시 광진구 구의동  199-10,3.2418468,12.509982,1245,1815
서울특별시 광진구 구의동  199-14,3.2440202,12.512484,1245,1815
서울특별시 광진구 구의동  199-15,3.2281322,12.4964285,1245,1815
서울특별시 광진구 구의동  199-18,13.375407,18.568634,1310,1880
서울특별시 광진구 구의동  199-2,3.2373855,12.505348,1245,1815
서울특별시 광진구 구의동  199-22,12.262035,18.799368,1308,1878
서울특별시 광진구 구의동  199-5,3.2428658,12.50785,1245,1815
서울특별시 광진구 구의동  199-6,3.2360325,12.502654,1245,1815
서울특별시 광진구 구의동  199-8,3.2286365,12.497802,1245,1815
서울특별시 광진구 구의동  20-1,1.4956522,-2.8897731,819,1393
서울특별시 광진구 구의동  20-11,1.9621553,-3.1232948,-1,396
서울특별시 광진구 구의동  20-12,1.9789724,-3.1283724,-1,396
서울특별시 광진구 구의동  20-13,2.014371,-3.1200972,-1,396
서울특별시 광진구 구의동  20-14,2.0130386,-3.1337817,-1,396
서울특별시 광진구 구의동  20-15,2.0508976,-3.1538656,820,1394
서울특별시 광진구 구의동  20-16,2.0624843,-3.163098,820,1394
서울특별시 광진구 구의동  20-17,2.0554178,-3.1582577,820,1394
서울특별시 광진구 구의동  20-2,1.5610058,-2.9435358,819,1393
서울특별시 광진구 구의동  20-9,1.8826993,-3.0865035,-1,396
서울특별시 광진구 구의동  200-1,3.1601477,12.4466095,1246,1816
서울특별시 광진구 구의동  200-12,3.1166468,12.407037,1247,1817
서울특별시 광진구 구의동  200-13,3.1324193,12.421297,1247,1817
서울특별시 광진구 구의동  200-14,3.1183312,12.409198,1247,1817
서울특별시 광진구 구의동  200-15,3.1708014,12.451983,1246,1816
서울특별시 광진구 구의동  200-16,3.0967653,12.388166,1247,1817
서울특별시 광진구 구의동  200-17,3.1202376,12.41091,1247,1817
서울특별시 광진구 구의동  200-18,3.1644757,12.447827,1246,1816
서울특별시 광진구 구의동  200-19,3.116568,12.408096,1247,1817
서울특별시 광진구 구의동  200-2,3.1582584,12.442632,1246,1816
서울특별시 광진구 구의동  200-20,3.154485,12.438216,1246,1816
서울특별시 광진구 구의동  200-21,3.1760159,12.44867,1246,1816
서울특별시 광진구 구의동  200-4,3.1260312,12.411676,1247,1817
서울특별시 광진구 구의동  200-5,3.1676762,12.457739,1246,1816
서울특별시 광진구 구의동  200-6,3.1265101,12.414245,1247,1817
서울특별시 광진구 구의동  200-7,3.1212525,12.410031,1247,1817
서울특별시 광진구 구의동  200-8,3.1320698,12.417271,1247,1817
서울특별시 광진구 구의동  201-10,13.313474,17.934391,1301,1871
서울특별시 광진구 구의동  201-12,13.6120615,17.590672,-1,545
서울특별시 광진구 구의동  201-13,13.607989,17.60513,-1,545
서울특별시 광진구 구의동  201-14,13.633754,17.572487,-1,545
서울특별시 광진구 구의동  201-19,13.556148,17.64433,-1,544
서울특별시 광진구 구의동  201-21,13.574306,17.60297,1303,1873
서울특별시 광진구 구의동  201-22,13.631724,17.57498,-1,545
서울특별시 광진구 구의동  201-26,3.2255528,12.492557,1245,1815
서울특별시 광진구 구의동  201-3,3.2130213,12.483052,1245,1815
서울특별시 광진구 구의동  201-4,3.1775186,12.446189,1246,1816
서울특별시 광진구 구의동  201-5,3.1779563,12.453035,1246,1816
서울특별시 광진구 구의동  201-6,3.1698692,12.448493,1246,1816
서울특별시 광진구 구의동  201-8,3.1566432,12.440689,1246,1816
서울특별시 광진구 구의동  202-1,4.6417594,14.364689,576,1156
서울특별시 광진구 구의동  202-10,4.5853744,14.366142,576,1156
서울특별시 광진구 구의동  202-12,4.593529,14.371557,576,1156
서울특별시 광진구 구의동  202-14,4.5891633,14.37698,576,1156
서울특별시 광진구 구의동  202-15,4.6017637,14.369303,576,1156
서울특별시 광진구 구의동  202-16,14.18091,15.288285,1600,2157
서울특별시 광진구 구의동  202-18,4.5973034,14.381837,576,1156
서울특별시 광진구 구의동  202-2,4.6222396,14.373239,576,1156
서울특별시 광진구 구의동  202-21,4.6057954,14.369741,576,1156
서울특별시 광진구 구의동  202-22,4.597539,14.36527,576,1156
서울특별시 광진구 구의동  202-25,4.6110635,14.3711195,576,1156
서울특별시 광진구 구의동  202-26,4.605849,14.370234,576,1156
서울특별시 광진구 구의동  202-27,4.7039,14.335455,576,1156
서울특별시 광진구 구의동  202-28,4.593153,14.352564,576,1156
서울특별시 광진구 구의동  202-3,4.632512,14.367219,576,1156
서울특별시 광진구 구의동  202-30,4.5807567,14.378997,576,1156
서울특별시 광진구 구의동  202-31,4.5922494,14.358735,576,1156
서울특별시 광진구 구의동  202-4,4.6708364,14.372946,576,1156
서울특별시 광진구 구의동  202-5,4.7726974,14.203028,575,1155
서울특별시 광진구 구의동  202-6,4.77065,14.1749935,575,1155
서울특별시 광진구 구의동  202-8,4.601822,14.396719,576,1156
서울특별시 광진구 구의동  202-9,4.5902905,14.362749,576,1156
서울특별시 광진구 구의동  203-12,4.455432,13.787899,-1,153
서울특별시 광진구 구의동  203-13,4.438434,13.781235,578,1158
서울특별시 광진구 구의동  203-14,4.443317,13.7793,578,1158
서울특별시 광진구 구의동  203-15,4.4374413,13.77852,578,1158
서울특별시 광진구 구의동  203-18,4.449461,13.774029,-1,153
서울특별시 광진구 구의동  203-20,4.4420714,13.771738,578,1158
서울특별시 광진구 구의동  203-21,4.440097,13.773186,578,1158
서울특별시 광진구 구의동  203-23,4.4390993,13.772248,578,1158
서울특별시 광진구 구의동  203-24,4.5073037,13.784496,577,1157
서울특별시 광진구 구의동  203-26,4.440011,13.771493,578,1158
서울특별시 광진구 구의동  203-27,5.2734427,13.89466,571,1151
서울특별시 광진구 구의동  203-30,4.441357,13.771796,578,1158
서울특별시 광진구 구의동  203-31,4.4545183,13.774633,-1,153
서울특별시 광진구 구의동  203-33,4.451481,13.782119,-1,153
서울특별시 광진구 구의동  204-1,13.476002,18.477972,1311,1881
서울특별시 광진구 구의동  204-10,13.487818,18.505228,1311,1881
서울특별시 광진구 구의동  204-15,13.541645,18.409237,1312,1882
서울특별시 광진구 구의동  204-16,13.4498625,18.466293,1311,1881
서울특별시 광진구 구의동  204-17,13.534156,18.423595,1312,1882
서울특별시 광진구 구의동  204-18,13.546253,18.40529,1312,1882
서울특별시 광진구 구의동  204-19,13.541187,18.394863,1312,1882
서울특별시 광진구 구의동  204-2,13.544463,18.410078,1312,1882
서울특별시 광진구 구의동  204-22,13.5339,18.372637,1312,1882
서울특별시 광진구 구의동  204-25,13.539557,18.364788,1312,1882
서울특별시 광진구 구의동  204-27,13.528817,18.342379,1312,1882
서울특별시 광진구 구의동  204-28,13.538424,18.39201,1312,1882
서울특별시 광진구 구의동  204-30,13.506876,18.446125,1311,1881
서울특별시 광진구 구의동  204-32,13.454985,18.527239,1311,1881
서울특별시 광진구 구의동  204-33,13.479856,18.506481,1311,1881
서울특별시 광진구 구의동  204-34,13.466798,18.534235,1311,1881
서울특별시 광진구 구의동  204-36,13.457294,18.535946,1311,1881
서울특별시 광진구 구의동  204-4,13.520378,18.540201,1311,1881
서울특별시 광진구 구의동  204-42,13.529443,18.425402,1312,1882
서울특별시 광진구 구의동  204-45,13.454452,18.530668,1311,1881
서울특별시 광진구 구의동  204-46,13.442823,18.514278,1311,1881
서울특별시 광진구 구의동  204-5,13.447375,18.528557,1311,1881
서울특별시 광진구 구의동  204-6,13.474539,18.519474,1311,1881
서울특별시 광진구 구의동  204-8,13.465343,18.518993,1311,1881
서울특별시 광진구 구의동  205-11,14.181103,15.28959,1600,2157
서울특별시 광진구 구의동  205-13,14.180681,15.289053,1600,2157
서울특별시 광진구 구의동  205-15,14.179064,15.28921,1600,2157
