지번주소,UMAP1,UMAP2,HDBSCAN_cluster_without_noise
서울특별시 광진구 광장동  288-16,2.4976935,5.771867,1
서울특별시 광진구 광장동  288-17,2.4840806,5.778896,1
서울특별시 광진구 광장동  307-3,6.935094,4.656174,5
서울특별시 광진구 광장동  311,6.8785424,4.671573,5
서울특별시 광진구 광장동  313-3,6.9285192,4.686936,5
서울특별시 광진구 광장동  315,7.0731297,7.9139915,3
서울특별시 광진구 광장동  315-3,7.009203,7.923735,3
서울특별시 광진구 광장동  317-1,7.173807,7.8159018,3
서울특별시 광진구 광장동  318-6,6.8425055,4.6072507,5
서울특별시 광진구 광장동  319-33,6.8356843,4.6623626,5
서울특별시 광진구 광장동  320-15,7.144577,7.7934713,3
서울특별시 광진구 광장동  320-6,7.548857,7.8896856,3
서울특별시 광진구 광장동  320-8,7.1354947,7.834325,3
서울특별시 광진구 광장동  322-10,7.485621,8.225782,3
서울특별시 광진구 광장동  322-3,7.1177545,7.810273,3
서울특별시 광진구 광장동  322-6,7.156455,7.885551,3
서울특별시 광진구 광장동  322-8,7.19137,7.8540506,3
서울특별시 광진구 광장동  323-2,7.3496933,7.89044,3
서울특별시 광진구 광장동  323-3,7.3219147,7.818102,3
서울특별시 광진구 광장동  323-7,7.180504,7.758192,3
서울특별시 광진구 광장동  325-1,5.9727035,5.9326215,5
서울특별시 광진구 광장동  325-6,7.12248,7.8620076,3
서울특별시 광진구 광장동  326-11,7.3172145,7.9068904,3
서울특별시 광진구 광장동  326-13,7.082373,7.8255024,3
서울특별시 광진구 광장동  326-15,7.159249,7.760328,3
서울특별시 광진구 광장동  326-16,7.3162723,7.78157,3
서울특별시 광진구 광장동  326-6,7.32454,7.922411,3
서울특별시 광진구 광장동  326-8,7.4452615,8.233955,3
서울특별시 광진구 광장동  327-1,7.146868,7.8279586,3
서울특별시 광진구 광장동  329-1,7.0624175,7.841797,3
서울특별시 광진구 광장동  330-8,7.199653,7.698905,3
서울특별시 광진구 광장동  330-9,7.219416,7.813774,3
서울특별시 광진구 광장동  331-3,7.3070755,7.771459,3
서울특별시 광진구 광장동  332-1,7.5187454,8.266049,3
서울특별시 광진구 광장동  332-3,7.5075235,8.265124,3
서울특별시 광진구 광장동  332-5,7.201665,7.744336,3
서울특별시 광진구 광장동  333,7.5648203,7.751206,3
서울특별시 광진구 광장동  334-1,7.5377264,8.300395,3
서울특별시 광진구 광장동  334-11,7.5476036,8.2467785,3
서울특별시 광진구 광장동  334-12,7.3299007,7.787153,3
서울특별시 광진구 광장동  334-14,7.538636,8.263944,3
서울특별시 광진구 광장동  334-15,7.5307865,8.272153,3
서울특별시 광진구 광장동  334-16,7.5654836,7.7818685,3
서울특별시 광진구 광장동  334-17,7.5212455,7.787293,3
서울특별시 광진구 광장동  336-1,7.095026,7.803796,3
서울특별시 광진구 광장동  336-7,7.3542366,7.862094,3
서울특별시 광진구 광장동  339-1,5.989245,5.914177,5
서울특별시 광진구 광장동  339-7,5.9936113,5.9692593,5
서울특별시 광진구 광장동  340-10,7.398105,8.115101,3
서울특별시 광진구 광장동  340-11,7.421197,8.120159,3
서울특별시 광진구 광장동  340-13,7.420767,8.136026,3
서울특별시 광진구 광장동  340-14,7.4449415,8.153605,3
서울특별시 광진구 광장동  340-19,7.4208684,8.133236,3
서울특별시 광진구 광장동  340-2,7.38867,8.081837,3
서울특별시 광진구 광장동  340-6,7.4092565,8.143038,3
서울특별시 광진구 광장동  341-12,7.2220435,7.7257957,3
서울특별시 광진구 광장동  341-35,5.9992886,5.928951,5
서울특별시 광진구 광장동  350-3,9.94047,8.254832,5
서울특별시 광진구 광장동  350-4,9.94153,8.250411,5
서울특별시 광진구 광장동  355-1,9.884301,6.7142634,5
서울특별시 광진구 광장동  355-2,6.414123,4.8890543,5
서울특별시 광진구 광장동  358-13,10.242578,7.8980513,5
서울특별시 광진구 광장동  358-15,9.875244,6.6908407,5
서울특별시 광진구 광장동  358-18,10.288647,7.9319277,5
서울특별시 광진구 광장동  358-19,9.942836,8.265912,5
서울특별시 광진구 광장동  372-1,6.7389655,4.858338,5
서울특별시 광진구 광장동  376,9.759126,8.390206,5
서울특별시 광진구 광장동  376-20,10.540946,7.8062735,5
서울특별시 광진구 광장동  376-21,10.650962,7.6655345,5
서울특별시 광진구 광장동  376-9,10.170528,8.1168585,5
서울특별시 광진구 광장동  378-6,10.548641,7.7839394,5
서울특별시 광진구 광장동  378-9,10.646636,7.628781,5
서울특별시 광진구 광장동  379,9.737394,8.416914,5
서울특별시 광진구 광장동  381-21,9.758736,8.439848,5
서울특별시 광진구 광장동  381-25,9.772371,8.472758,5
서울특별시 광진구 광장동  381-30,9.75865,8.43341,5
서울특별시 광진구 광장동  381-32,9.766814,8.443387,5
서울특별시 광진구 광장동  381-8,9.792099,8.464181,5
서울특별시 광진구 광장동  387-1,5.8487706,4.1322136,5
서울특별시 광진구 광장동  388-12,9.753174,8.382358,5
서울특별시 광진구 광장동  388-3,9.740162,8.405485,5
서울특별시 광진구 광장동  388-4,9.733201,8.380564,5
서울특별시 광진구 광장동  388-7,9.730474,8.380414,5
서울특별시 광진구 광장동  388-8,9.74681,8.408936,5
서울특별시 광진구 광장동  389-1,6.021188,4.9078493,5
서울특별시 광진구 광장동  393,10.20884,8.09587,5
서울특별시 광진구 광장동  393-11,10.583745,7.7787833,5
서울특별시 광진구 광장동  393-14,10.443706,7.938894,5
서울특별시 광진구 광장동  393-2,10.210382,8.038371,5
서울특별시 광진구 광장동  393-20,10.211978,8.05018,5
서울특별시 광진구 광장동  393-21,9.928503,6.715599,5
서울특별시 광진구 광장동  393-23,10.2119665,8.085264,5
서울특별시 광진구 광장동  393-24,10.223435,8.052132,5
서울특별시 광진구 광장동  393-25,10.180313,8.100805,5
서울특별시 광진구 광장동  393-26,10.20801,8.048228,5
서울특별시 광진구 광장동  393-6,10.134759,8.150512,5
서울특별시 광진구 광장동  394-1,6.9878054,4.8933845,5
서울특별시 광진구 광장동  394-11,7.613153,8.145644,3
서울특별시 광진구 광장동  394-12,7.612675,8.150418,3
서울특별시 광진구 광장동  394-13,7.6130767,8.1574545,3
서울특별시 광진구 광장동  394-15,7.6080923,8.150576,3
